,origin,hs07,year,export_val
25163,rou,Mineral Products,2016,2132025612.1100001
25164,rou,Mineral Products,2017,2436555660.6299996
25165,rou,Miscellaneous,2008,2340536519.39
25166,rou,Miscellaneous,2009,2146040778.6500003
25167,rou,Miscellaneous,2010,2429738649.2599998
25168,rou,Miscellaneous,2011,2986283018.7500005
25169,rou,Miscellaneous,2012,2905741867.5400004
25170,rou,Miscellaneous,2013,3494827168.7599993
25171,rou,Miscellaneous,2014,4039578569.25
25172,rou,Miscellaneous,2015,3700488565.77
25173,rou,Miscellaneous,2016,4248659258.9999986
25174,rou,Miscellaneous,2017,4918200326.02
25175,rou,Plastics / Rubbers,2008,2374983356.049999
25176,rou,Plastics / Rubbers,2009,1980435751.83
25177,rou,Plastics / Rubbers,2010,2539848533.4900002
25178,rou,Plastics / Rubbers,2011,3481468288.3999996
25179,rou,Plastics / Rubbers,2012,3279544109.7500005
25180,rou,Plastics / Rubbers,2013,3665875269.3700004
25181,rou,Plastics / Rubbers,2014,3847588724.6899996
25182,rou,Plastics / Rubbers,2015,3368003946.9599996
25183,rou,Plastics / Rubbers,2016,3606740089.6699996
25184,rou,Plastics / Rubbers,2017,3963952143.42
25185,rou,"Raw Hides, Skins, Leather, & Furs",2008,322897532.64000005
25186,rou,"Raw Hides, Skins, Leather, & Furs",2009,258941104.23000005
25187,rou,"Raw Hides, Skins, Leather, & Furs",2010,334167909.44
25188,rou,"Raw Hides, Skins, Leather, & Furs",2011,408136953.43000007
25189,rou,"Raw Hides, Skins, Leather, & Furs",2012,395115585.59999996
25190,rou,"Raw Hides, Skins, Leather, & Furs",2013,428309832.3399999
25191,rou,"Raw Hides, Skins, Leather, & Furs",2014,514954732.4700001
25192,rou,"Raw Hides, Skins, Leather, & Furs",2015,448168096.65000004
25193,rou,"Raw Hides, Skins, Leather, & Furs",2016,452548990.69000006
25194,rou,"Raw Hides, Skins, Leather, & Furs",2017,467966997.46
25195,rou,Stone / Glass,2008,371729976.0
25196,rou,Stone / Glass,2009,312583769.71
25197,rou,Stone / Glass,2010,450085632.51000005
25198,rou,Stone / Glass,2011,615392072.8000001
25199,rou,Stone / Glass,2012,703683172.18
25200,rou,Stone / Glass,2013,655479911.5400001
25201,rou,Stone / Glass,2014,662243910.9200001
25202,rou,Stone / Glass,2015,639583481.6100001
25203,rou,Stone / Glass,2016,614376213.71
25204,rou,Stone / Glass,2017,628211155.4099998
25205,rou,Textiles,2008,5287060131.99
25206,rou,Textiles,2009,4061294039.230001
25207,rou,Textiles,2010,4325846050.090002
25208,rou,Textiles,2011,5413415962.729999
25209,rou,Textiles,2012,5234749997.880001
25210,rou,Textiles,2013,5621302862.13
25211,rou,Textiles,2014,5966882719.030004
25212,rou,Textiles,2015,5228089908.580001
25213,rou,Textiles,2016,5378893405.58
25214,rou,Textiles,2017,5173130977.630001
25215,rou,Transportation,2008,5786037294.87
25216,rou,Transportation,2009,6089536143.170001
25217,rou,Transportation,2010,8024014296.45
25218,rou,Transportation,2011,8859720526.710001
25219,rou,Transportation,2012,9150861949.05
25220,rou,Transportation,2013,10503500050.49
25221,rou,Transportation,2014,10996397542.359999
25222,rou,Transportation,2015,10057042259.640003
25223,rou,Transportation,2016,11477861671.960001
25224,rou,Transportation,2017,13009284565.800003
25225,rou,Vegetable Products,2008,1990462394.2899995
25226,rou,Vegetable Products,2009,1755607444.1199996
25227,rou,Vegetable Products,2010,2255691766.560001
25228,rou,Vegetable Products,2011,2944480429.1099997
25229,rou,Vegetable Products,2012,2550083459.99
25230,rou,Vegetable Products,2013,4024657917.340001
25231,rou,Vegetable Products,2014,5091761638.859999
25232,rou,Vegetable Products,2015,3978509839.8300023
25233,rou,Vegetable Products,2016,4429282977.939999
25234,rou,Vegetable Products,2017,4444142221.929998
25235,rou,Wood & Wood Products,2008,1544026710.6899998
25236,rou,Wood & Wood Products,2009,1433441424.2600007
25237,rou,Wood & Wood Products,2010,1858037553.2900004
25238,rou,Wood & Wood Products,2011,2319518210.3799996
25239,rou,Wood & Wood Products,2012,2385005610.1000004
25240,rou,Wood & Wood Products,2013,2951174588.1600003
25241,rou,Wood & Wood Products,2014,2881963117.15
25242,rou,Wood & Wood Products,2015,2388079337.32
25243,rou,Wood & Wood Products,2016,2338321350.68
25244,rou,Wood & Wood Products,2017,2295781312.2
25245,rus,Animal & Animal Products,2008,1610301513.35
25246,rus,Animal & Animal Products,2009,2685343632.130001
25247,rus,Animal & Animal Products,2010,2782516517.2799993
25248,rus,Animal & Animal Products,2011,3474797550.310001
25249,rus,Animal & Animal Products,2012,3417274427.6499996
25250,rus,Animal & Animal Products,2013,3798335319.079999
25251,rus,Animal & Animal Products,2014,4093073610.0600004
25252,rus,Animal & Animal Products,2015,3613718943.229999
25253,rus,Animal & Animal Products,2016,4105539751.3599997
25254,rus,Animal & Animal Products,2017,4091662047.8
25255,rus,Chemicals & Allied Industries,2008,26810780103.340008
25256,rus,Chemicals & Allied Industries,2009,15674583986.629986
25257,rus,Chemicals & Allied Industries,2010,21040555451.98999
25258,rus,Chemicals & Allied Industries,2011,27614458332.37
25259,rus,Chemicals & Allied Industries,2012,26774631145.05999
25260,rus,Chemicals & Allied Industries,2013,25768297993.63001
25261,rus,Chemicals & Allied Industries,2014,25009351452.099995
25262,rus,Chemicals & Allied Industries,2015,21247641090.629974
25263,rus,Chemicals & Allied Industries,2016,17260634041.789993
25264,rus,Chemicals & Allied Industries,2017,18597877880.999996
25265,rus,Foodstuffs,2008,3457427986.520002
25266,rus,Foodstuffs,2009,2784062914.15
25267,rus,Foodstuffs,2010,2654638753.09
25268,rus,Foodstuffs,2011,3856483929.25
25269,rus,Foodstuffs,2012,4248506816.6
25270,rus,Foodstuffs,2013,5065666935.599999
25271,rus,Foodstuffs,2014,5309464775.64
25272,rus,Foodstuffs,2015,4333789794.04
25273,rus,Foodstuffs,2016,4316954492.52
25274,rus,Foodstuffs,2017,5011606074.92
25275,rus,Footwear / Headgear,2008,60767983.35
25276,rus,Footwear / Headgear,2009,50359946.280000016
25277,rus,Footwear / Headgear,2010,56988645.74999999
25278,rus,Footwear / Headgear,2011,92815151.93999997
25279,rus,Footwear / Headgear,2012,116810817.88000004
25280,rus,Footwear / Headgear,2013,174571435.81000003
25281,rus,Footwear / Headgear,2014,213523894.82999995
25282,rus,Footwear / Headgear,2015,172544947.05999997
25283,rus,Footwear / Headgear,2016,192160797.17999998
25284,rus,Footwear / Headgear,2017,194477979.41000006
25285,rus,Machinery / Electrical,2008,12136474462.9
25286,rus,Machinery / Electrical,2009,9062934406.939995
25287,rus,Machinery / Electrical,2010,9667180047.71
25288,rus,Machinery / Electrical,2011,12593237494.560009
25289,rus,Machinery / Electrical,2012,12465546478.389997
25290,rus,Machinery / Electrical,2013,13906310752.889996
25291,rus,Machinery / Electrical,2014,13734190505.92
25292,rus,Machinery / Electrical,2015,11855173499.330006
25293,rus,Machinery / Electrical,2016,10926303160.689999
25294,rus,Machinery / Electrical,2017,12527401401.619995
25295,rus,Metals,2008,58904060538.24001
25296,rus,Metals,2009,34506354484.23001
25297,rus,Metals,2010,45922874184.42999
25298,rus,Metals,2011,49643758605.41003
25299,rus,Metals,2012,46629262929.850044
25300,rus,Metals,2013,43539344457.259995
25301,rus,Metals,2014,44780836416.86001
25302,rus,Metals,2015,37702313446.430016
25303,rus,Metals,2016,34182447598.600006
25304,rus,Metals,2017,42086414869.77002
25305,rus,Mineral Products,2008,316743231242.5
25306,rus,Mineral Products,2009,195876232669.53
25307,rus,Mineral Products,2010,265612599290.20996
25308,rus,Mineral Products,2011,358826429008.27997
25309,rus,Mineral Products,2012,325180556191.58997
25310,rus,Mineral Products,2013,329971251338.7999
25311,rus,Mineral Products,2014,299290219822.62
25312,rus,Mineral Products,2015,190403952845.50998
25313,rus,Mineral Products,2016,151237024587.58002
25314,rus,Mineral Products,2017,196673557415.47003
25315,rus,Miscellaneous,2008,2203331355.64
25316,rus,Miscellaneous,2009,1797157372.2699997
25317,rus,Miscellaneous,2010,2077637626.4699993
25318,rus,Miscellaneous,2011,3264645690.2800007
25319,rus,Miscellaneous,2012,2404146504.4399996
25320,rus,Miscellaneous,2013,2737962487.150001
25321,rus,Miscellaneous,2014,2519613226.8300004
25322,rus,Miscellaneous,2015,3609528870.0500007
25323,rus,Miscellaneous,2016,2400292426.6899996
25324,rus,Miscellaneous,2017,2807906812.17
25325,rus,Plastics / Rubbers,2008,5068023620.56
25326,rus,Plastics / Rubbers,2009,3712456040.96
25327,rus,Plastics / Rubbers,2010,5097376366.310001
25328,rus,Plastics / Rubbers,2011,7089178674.089999
25329,rus,Plastics / Rubbers,2012,6313100727.469999
25330,rus,Plastics / Rubbers,2013,6564192447.91
25331,rus,Plastics / Rubbers,2014,5939858997.21
25332,rus,Plastics / Rubbers,2015,5050138110.199999
25333,rus,Plastics / Rubbers,2016,5028633190.609999
25334,rus,Plastics / Rubbers,2017,6181847994.12
25335,rus,"Raw Hides, Skins, Leather, & Furs",2008,398680273.59
25336,rus,"Raw Hides, Skins, Leather, & Furs",2009,253150908.74
25337,rus,"Raw Hides, Skins, Leather, & Furs",2010,322453282.95
25338,rus,"Raw Hides, Skins, Leather, & Furs",2011,396921123.67
25339,rus,"Raw Hides, Skins, Leather, & Furs",2012,513906507.56
25340,rus,"Raw Hides, Skins, Leather, & Furs",2013,625809756.0300002
25341,rus,"Raw Hides, Skins, Leather, & Furs",2014,475680164.91
25342,rus,"Raw Hides, Skins, Leather, & Furs",2015,349192281.28999996
25343,rus,"Raw Hides, Skins, Leather, & Furs",2016,296083747.37999994
25344,rus,"Raw Hides, Skins, Leather, & Furs",2017,311418937.59
25345,rus,Stone / Glass,2008,8069792241.16
25346,rus,Stone / Glass,2009,5073350288.9800005
25347,rus,Stone / Glass,2010,9230498708.89
25348,rus,Stone / Glass,2011,11682646968.500002
25349,rus,Stone / Glass,2012,16284088165.4
25350,rus,Stone / Glass,2013,17940653936.86
25351,rus,Stone / Glass,2014,14930044645.339998
25352,rus,Stone / Glass,2015,9901313068.16
25353,rus,Stone / Glass,2016,12241660198.230001
25354,rus,Stone / Glass,2017,14629208719.290003
25355,rus,Textiles,2008,678809579.8699998
25356,rus,Textiles,2009,515376162.9200001
25357,rus,Textiles,2010,574369388.5699997
25358,rus,Textiles,2011,758074251.9300003
25359,rus,Textiles,2012,704658392.77
25360,rus,Textiles,2013,851149979.6600001
25361,rus,Textiles,2014,923760940.0599998
25362,rus,Textiles,2015,736178489.5400001
25363,rus,Textiles,2016,782849560.7400001
25364,rus,Textiles,2017,909512834.6000003
25365,rus,Transportation,2008,7311462968.450002
25366,rus,Transportation,2009,3672256942.27
25367,rus,Transportation,2010,4493397162.47
25368,rus,Transportation,2011,5636260437.24
25369,rus,Transportation,2012,7779612382.32
25370,rus,Transportation,2013,9059195167.37
25371,rus,Transportation,2014,7011879891.6900015
25372,rus,Transportation,2015,7795123104.56
25373,rus,Transportation,2016,5242361036.009997
25374,rus,Transportation,2017,7734689435.840001
25375,rus,Vegetable Products,2008,6383365495.029999
25376,rus,Vegetable Products,2009,6131006330.299998
25377,rus,Vegetable Products,2010,4705709056.110001
25378,rus,Vegetable Products,2011,8263056917.879998
25379,rus,Vegetable Products,2012,11600525746.300003
25380,rus,Vegetable Products,2013,8640015117.999998
25381,rus,Vegetable Products,2014,12269571412.479998
25382,rus,Vegetable Products,2015,9463140432.490002
25383,rus,Vegetable Products,2016,10228811841.110004
25384,rus,Vegetable Products,2017,13751989995.049997
25385,rus,Wood & Wood Products,2008,11903693540.820004
25386,rus,Wood & Wood Products,2009,8653136068.269999
25387,rus,Wood & Wood Products,2010,9925399196.05
25388,rus,Wood & Wood Products,2011,11743880696.62
25389,rus,Wood & Wood Products,2012,10731380436.260004
25390,rus,Wood & Wood Products,2013,11561583643.729998
25391,rus,Wood & Wood Products,2014,12290086804.750006
25392,rus,Wood & Wood Products,2015,10505553413.620003
25393,rus,Wood & Wood Products,2016,10528952850.32
25394,rus,Wood & Wood Products,2017,12415604372.880003
25395,rwa,Animal & Animal Products,2008,1750.0
25396,rwa,Animal & Animal Products,2009,2833266.26
25397,rwa,Animal & Animal Products,2010,5166481.0
25398,rwa,Animal & Animal Products,2011,6163568.69
25399,rwa,Animal & Animal Products,2012,9107382.549999999
25400,rwa,Animal & Animal Products,2013,10547614.36
25401,rwa,Animal & Animal Products,2014,12279751.639999999
25402,rwa,Animal & Animal Products,2015,12894107.030000001
25403,rwa,Animal & Animal Products,2016,10835818.98
25404,rwa,Animal & Animal Products,2017,1276908.0799999998
25405,rwa,Chemicals & Allied Industries,2008,207058.95
25406,rwa,Chemicals & Allied Industries,2009,2186298.0100000002
25407,rwa,Chemicals & Allied Industries,2010,3840137.0
25408,rwa,Chemicals & Allied Industries,2011,3597770.86
25409,rwa,Chemicals & Allied Industries,2012,4121651.57
25410,rwa,Chemicals & Allied Industries,2013,4700250.469999999
25411,rwa,Chemicals & Allied Industries,2014,22761008.129999995
25412,rwa,Chemicals & Allied Industries,2015,15187553.990000002
25413,rwa,Chemicals & Allied Industries,2016,9577861.05
25414,rwa,Chemicals & Allied Industries,2017,2011420.3900000001
25415,rwa,Foodstuffs,2008,166790.79
25416,rwa,Foodstuffs,2009,3487942.05
25417,rwa,Foodstuffs,2010,6189557.1
25418,rwa,Foodstuffs,2011,7705286.1
25419,rwa,Foodstuffs,2012,19079325.85
25420,rwa,Foodstuffs,2013,45348441.75
25421,rwa,Foodstuffs,2014,17916755.019999996
25422,rwa,Foodstuffs,2015,20579620.229999997
25423,rwa,Foodstuffs,2016,21964039.45
25424,rwa,Foodstuffs,2017,8332493.4799999995
25425,rwa,Footwear / Headgear,2008,8855.0
25426,rwa,Footwear / Headgear,2009,1510894.0
25427,rwa,Footwear / Headgear,2010,1192100.3399999999
25428,rwa,Footwear / Headgear,2011,17961480.0
25429,rwa,Footwear / Headgear,2012,6885984.65
25430,rwa,Footwear / Headgear,2013,1507980.04
25431,rwa,Footwear / Headgear,2014,1173562.15
25432,rwa,Footwear / Headgear,2015,1709089.91
25433,rwa,Footwear / Headgear,2016,3685103.7
25434,rwa,Footwear / Headgear,2017,45589.0
25435,rwa,Machinery / Electrical,2008,675199.0
25436,rwa,Machinery / Electrical,2009,16603445.97
25437,rwa,Machinery / Electrical,2010,6817581.25
25438,rwa,Machinery / Electrical,2011,6068200.370000001
25439,rwa,Machinery / Electrical,2012,4894666.65
25440,rwa,Machinery / Electrical,2013,13221991.249999996
25441,rwa,Machinery / Electrical,2014,36690750.71000001
25442,rwa,Machinery / Electrical,2015,20931047.62
25443,rwa,Machinery / Electrical,2016,26129577.069999997
25444,rwa,Machinery / Electrical,2017,3671081.0
25445,rwa,Metals,2008,1178124.7899999998
25446,rwa,Metals,2009,8512032.240000002
25447,rwa,Metals,2010,15922718.23
25448,rwa,Metals,2011,8121125.570000002
25449,rwa,Metals,2012,19790066.61
25450,rwa,Metals,2013,15362290.98
25451,rwa,Metals,2014,22282250.19
25452,rwa,Metals,2015,12030276.03
25453,rwa,Metals,2016,14432409.709999999
25454,rwa,Metals,2017,7050391.619999999
25455,rwa,Mineral Products,2008,73771330.0
25456,rwa,Mineral Products,2009,128290280.58999999
25457,rwa,Mineral Products,2010,129443468.02999999
25458,rwa,Mineral Products,2011,286445968.34000003
25459,rwa,Mineral Products,2012,300545035.57
25460,rwa,Mineral Products,2013,537157423.07
25461,rwa,Mineral Products,2014,442400890.43
25462,rwa,Mineral Products,2015,306929633.89
25463,rwa,Mineral Products,2016,293220871.13000005
25464,rwa,Mineral Products,2017,62962914.71000001
25465,rwa,Miscellaneous,2008,246773.76
25466,rwa,Miscellaneous,2009,27011700.779999997
25467,rwa,Miscellaneous,2010,1988763.23
25468,rwa,Miscellaneous,2011,3140210.76
25469,rwa,Miscellaneous,2012,4836768.59
25470,rwa,Miscellaneous,2013,4962886.42
25471,rwa,Miscellaneous,2014,10170604.399999999
25472,rwa,Miscellaneous,2015,19940597.560000002
25473,rwa,Miscellaneous,2016,9394975.31
25474,rwa,Miscellaneous,2017,1085397.6600000001
25475,rwa,Plastics / Rubbers,2008,230632.30000000002
25476,rwa,Plastics / Rubbers,2009,895511.4199999999
25477,rwa,Plastics / Rubbers,2010,872646.1499999999
25478,rwa,Plastics / Rubbers,2011,1782945.47
25479,rwa,Plastics / Rubbers,2012,3027731.6399999997
25480,rwa,Plastics / Rubbers,2013,4732539.58
25481,rwa,Plastics / Rubbers,2014,3308813.2899999996
25482,rwa,Plastics / Rubbers,2015,2164121.02
25483,rwa,Plastics / Rubbers,2016,1868209.99
25484,rwa,Plastics / Rubbers,2017,350607.19
25485,rwa,"Raw Hides, Skins, Leather, & Furs",2008,1369351.0699999998
25486,rwa,"Raw Hides, Skins, Leather, & Furs",2009,4043510.7300000004
25487,rwa,"Raw Hides, Skins, Leather, & Furs",2010,7745116.4799999995
25488,rwa,"Raw Hides, Skins, Leather, & Furs",2011,8655868.55
25489,rwa,"Raw Hides, Skins, Leather, & Furs",2012,10871190.01
25490,rwa,"Raw Hides, Skins, Leather, & Furs",2013,20286500.59
25491,rwa,"Raw Hides, Skins, Leather, & Furs",2014,15334490.440000001
25492,rwa,"Raw Hides, Skins, Leather, & Furs",2015,10980677.29
25493,rwa,"Raw Hides, Skins, Leather, & Furs",2016,10600236.97
25494,rwa,"Raw Hides, Skins, Leather, & Furs",2017,11808775.0
25495,rwa,Stone / Glass,2008,1454763.85
25496,rwa,Stone / Glass,2009,1320446.01
25497,rwa,Stone / Glass,2010,660621.58
25498,rwa,Stone / Glass,2011,4288252.989999999
25499,rwa,Stone / Glass,2012,1484866.96
25500,rwa,Stone / Glass,2013,2403654.62
25501,rwa,Stone / Glass,2014,10453240.55
25502,rwa,Stone / Glass,2015,31422475.049999997
25503,rwa,Stone / Glass,2016,182017361.36
25504,rwa,Stone / Glass,2017,1385155.3599999999
25505,rwa,Textiles,2008,72999.33
25506,rwa,Textiles,2009,3664767.37
25507,rwa,Textiles,2010,2327483.15
25508,rwa,Textiles,2011,4833862.17
25509,rwa,Textiles,2012,779595.8500000001
25510,rwa,Textiles,2013,6737842.24
25511,rwa,Textiles,2014,4249204.27
25512,rwa,Textiles,2015,5797515.38
25513,rwa,Textiles,2016,7678298.83
